
---------- Begin Simulation Statistics ----------
simSeconds                                   0.004860                       # Number of seconds simulated (Second)
simTicks                                   4859796000                       # Number of ticks simulated (Tick)
finalTick                                  4859796000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     22.42                       # Real time elapsed on the host (Second)
hostTickRate                                216715065                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     681912                       # Number of bytes of host memory used (Byte)
simInsts                                      6116263                       # Number of instructions simulated (Count)
simOps                                        6116441                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   272744                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     272752                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                          4859797                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.794570                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.258543                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         6234250                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                    16650                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        6198682                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    543                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               134458                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             92259                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 240                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             4830089                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.283347                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.477255                       # Number of insts issued each cycle (Count)
system.cpu.dtb_walker_cache.tags.tagAccesses            0                       # Number of tag accesses (Count)
system.cpu.dtb_walker_cache.tags.dataAccesses            0                       # Number of data accesses (Count)
system.cpu.dtb_walker_cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   4859796000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.executeStats0.numInsts             6189901                       # Number of executed instructions (Count)
system.cpu.executeStats0.numNop                     0                       # Number of nop insts executed (Count)
system.cpu.executeStats0.numBranches           502073                       # Number of branches executed (Count)
system.cpu.executeStats0.numLoadInsts         1861814                       # Number of load instructions executed (Count)
system.cpu.executeStats0.numStoreInsts         873691                       # Number of stores executed (Count)
system.cpu.executeStats0.instRate            1.273695                       # Inst execution rate ((Count/Cycle))
system.cpu.executeStats0.numFpRegReads        2993286                       # Number of times the floating registers were read (Count)
system.cpu.executeStats0.numFpRegWrites       2601075                       # Number of times the floating registers were written (Count)
system.cpu.executeStats0.numIntRegReads       5001286                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites      2275381                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs           2735505                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads      5771307                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites      2777362                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches             319427                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                       4205209                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                   13720                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   51                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles             3                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles           72                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                    600268                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                  2382                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples            4830089                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.314340                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.626477                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                  3634294     75.24%     75.24% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                   122340      2.53%     77.78% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                   112227      2.32%     80.10% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                   153170      3.17%     83.27% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                    88417      1.83%     85.10% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                    88399      1.83%     86.93% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                   121344      2.51%     89.44% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                    60837      1.26%     90.70% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                   449061      9.30%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total              4830089                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts               6348153                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.306259                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches             523725                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.107767                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles       617894                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst         599038                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total            599038                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst        599038                       # number of overall hits (Count)
system.cpu.icache.overallHits::total           599038                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         1229                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            1229                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         1229                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           1229                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst     93959000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total     93959000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst     93959000                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total     93959000                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst       600267                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total        600267                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst       600267                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total       600267                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.002047                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.002047                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.002047                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.002047                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 76451.586656                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 76451.586656                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 76451.586656                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 76451.586656                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          525                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           14                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      37.500000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks           58                       # number of writebacks (Count)
system.cpu.icache.writebacks::total                58                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          310                       # number of demand (read+write) MSHR hits (Count)
