
---------- Begin Simulation Statistics ----------
simSeconds                                   0.107166                       # Number of seconds simulated (Second)
simTicks                                 107165610000                       # Number of ticks simulated (Tick)
finalTick                                107165610000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    377.92                       # Real time elapsed on the host (Second)
hostTickRate                                283564239                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     675112                       # Number of bytes of host memory used (Byte)
simInsts                                     68592618                       # Number of instructions simulated (Count)
simOps                                       68594058                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   181499                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     181502                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        107165611                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.562349                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.640062                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       103152338                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                     6844                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       91526575                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  45154                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             34565123                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          19412224                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 748                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           107098413                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.854603                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.455938                       # Number of insts issued each cycle (Count)
system.cpu.executeStats0.numIntRegReads     101197173                       # Number of times the integer registers were read (Count)
system.cpu.executeStats0.numIntRegWrites     70211438                       # Number of times the integer registers were written (Count)
system.cpu.executeStats0.numMemRefs          46463089                       # Number of memory refs (Count)
system.cpu.executeStats0.numMiscRegReads         1180                       # Number of times the Misc registers were read (Count)
system.cpu.executeStats0.numMiscRegWrites           60                       # Number of times the Misc registers were written (Count)
system.cpu.executeStats0.numVecAluAccesses            0                       # Number of vector alu accesses (Count)
system.cpu.executeStats0.numDiscardedOps            0                       # Number of ops (including micro ops) which were discarded before commit (Count)
system.cpu.fetch.predictedBranches           10316949                       # Number of branches that fetch has predicted taken (Count)
system.cpu.fetch.cycles                      91108412                       # Number of cycles fetch has run and was not squashing or blocked (Cycle)
system.cpu.fetch.squashCycles                 1340706                       # Number of cycles fetch has spent squashing (Cycle)
system.cpu.fetch.miscStallCycles                   33                       # Number of cycles fetch has spent waiting on interrupts, or bad addresses, or out of MSHRs (Cycle)
system.cpu.fetch.pendingTrapStallCycles            54                       # Number of stall cycles due to pending traps (Cycle)
system.cpu.fetch.icacheWaitRetryStallCycles          120                       # Number of stall cycles due to full MSHR (Cycle)
system.cpu.fetch.cacheLines                  14839228                       # Number of cache lines fetched (Count)
system.cpu.fetch.icacheSquashes                148238                       # Number of outstanding Icache misses that were squashed (Count)
system.cpu.fetch.nisnDist::samples          107098413                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::mean              1.176445                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::stdev             2.427595                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::underflows               0      0.00%      0.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::0                 80840959     75.48%     75.48% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::1                  2673977      2.50%     77.98% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::2                  3837495      3.58%     81.56% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::3                  3997417      3.73%     85.30% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::4                  3597732      3.36%     88.65% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::5                   998706      0.93%     89.59% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::6                  1661253      1.55%     91.14% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::7                  1624816      1.52%     92.66% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::8                  7866058      7.34%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::overflows                0      0.00%    100.00% # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::min_value                0                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::max_value                8                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetch.nisnDist::total            107098413                       # Number of instructions fetched each cycle (Total) (Count)
system.cpu.fetchStats0.numInsts             125993027                       # Number of instructions fetched (thread level) (Count)
system.cpu.fetchStats0.numOps                       0                       # Number of ops (including micro ops) fetched (thread level) (Count)
system.cpu.fetchStats0.fetchRate             1.175685                       # Number of inst fetches per cycle ((Count/Cycle))
system.cpu.fetchStats0.numBranches           15986797                       # Number of branches fetched (Count)
system.cpu.fetchStats0.branchRate            0.149178                       # Number of branch fetches per cycle (Ratio)
system.cpu.fetchStats0.icacheStallCycles     15319441                       # ICache total stall cycles (Cycle)
system.cpu.fetchStats0.numFetchSuspends             0                       # Number of times Execute suspended instruction fetching (Count)
system.cpu.icache.demandHits::cpu.inst       14831461                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          14831461                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      14831461                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         14831461                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         7766                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            7766                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         7766                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           7766                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    267691998                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    267691998                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    267691998                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    267691998                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     14839227                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      14839227                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     14839227                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     14839227                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000523                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000523                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000523                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000523                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 34469.739634                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 34469.739634                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 34469.739634                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 34469.739634                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          883                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs           29                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      30.448276                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.writebacks::writebacks         6700                       # number of writebacks (Count)
system.cpu.icache.writebacks::total              6700                       # number of writebacks (Count)
system.cpu.icache.demandMshrHits::cpu.inst          809                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           809                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          809                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          809                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         6957                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         6957                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         6957                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         6957                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    223265998                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    223265998                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    223265998                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    223265998                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000469                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000469                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000469                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000469                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 32092.280868                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 32092.280868                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 32092.280868                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 32092.280868                       # average overall mshr miss latency ((Tick/Count))
